Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
N.J.I.T.,1,45.0,18.0,42.0,.429,2.0,8.0,.250,21.0,34.0,.618,21.0,23.0,9.0,27.0,36.0,11.0,7.0,5.0,59.0
Harvard,14,41.0,20.5,50.8,.404,5.1,16.0,.321,12.6,17.7,.714,14.6,21.1,8.9,21.1,30.0,11.1,5.2,2.7,58.8
UC Irvine,16,40.6,19.2,54.6,.352,4.4,15.2,.287,16.0,22.0,.727,10.2,17.2,11.5,22.2,33.8,9.5,5.5,2.1,58.8
Eastern Michigan,18,40.6,19.2,54.2,.355,6.3,20.8,.305,13.9,20.8,.669,15.5,20.3,13.1,24.0,37.1,11.7,6.3,3.9,58.7
Wichita State,18,40.3,20.5,52.8,.388,5.4,17.7,.304,11.9,18.1,.662,11.7,20.6,8.7,20.7,29.4,9.8,4.9,2.5,58.3
Florida,18,40.3,20.6,51.1,.404,5.6,16.0,.351,11.4,17.2,.661,13.7,18.7,9.8,20.2,30.0,9.8,5.6,2.4,58.2
Middle Tennessee State,16,40.3,20.8,49.5,.419,4.8,15.6,.304,11.9,18.6,.641,15.4,17.7,9.1,21.4,30.5,9.5,6.3,3.4,58.2
Syracuse,18,40.6,19.9,48.9,.408,6.7,18.7,.357,11.5,17.8,.645,11.5,16.0,9.9,21.4,31.3,12.8,3.9,3.2,58.1
North Carolina Central,17,40.3,18.1,49.3,.368,5.5,17.6,.310,14.5,20.9,.691,16.5,20.5,10.2,20.8,31.0,8.7,4.9,5.0,56.2
Virginia,18,40.3,18.9,48.8,.387,5.0,16.6,.302,11.7,18.1,.649,11.3,18.4,8.2,20.2,28.4,9.6,3.8,4.0,54.5
Vermont,16,40.3,17.8,49.9,.355,5.1,17.0,.298,11.4,16.6,.684,13.6,19.6,8.1,18.2,26.4,8.2,4.6,2.7,51.9
